0a2O150ytxrDjDzXNfRWkA,miku-toronto-2,Miku,https://www.yelp.com/biz/miku-toronto-2?adjust_creative=dWJeA2crTuyuRlT4LXbwew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dWJeA2crTuyuRlT4LXbwew,"{'latitude': 43.6412346, 'longitude': -79.3773697}","{'address1': '105-10 Bay Street', 'address2': '', 'address3': '', 'city': 'Toronto', 'zip_code': 'M5J 2R8', 'country': 'CA', 'state': 'ON', 'display_address': ['105-10 Bay Street', 'Toronto, ON M5J 2R8', 'Canada']}",16473477347,https://s3-media4.fl.yelpcdn.com/bphoto/zsIt9_5APo6CSM3i7xDnNg/o.jpg,https://mikutoronto.com/gift-cards-cakes/,
ZumOnWbstgsIE6bJlxw0_Q,jacobs-and-co-steakhouse-toronto,Jacobs & Co. Steakhouse,https://www.yelp.com/biz/jacobs-and-co-steakhouse-toronto?adjust_creative=dWJeA2crTuyuRlT4LXbwew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dWJeA2crTuyuRlT4LXbwew,"{'latitude': 43.64539876116, 'longitude': -79.3980279011192}","{'address1': '12 Brant Street', 'address2': '', 'address3': '', 'city': 'Toronto', 'zip_code': 'M5V 1K4', 'country': 'CA', 'state': 'ON', 'display_address': ['12 Brant Street', 'Toronto, ON M5V 1K4', 'Canada']}",14163660200,https://s3-media2.fl.yelpcdn.com/bphoto/uj1gFLRF6j2JhWn-MIbWow/o.jpg,https://jacobssteakhouse.com/product/electronic-gift-card/,
f5O7v_X_jCg2itqacRfxhg,sansotei-ramen-toronto-2,Sansotei Ramen,https://www.yelp.com/biz/sansotei-ramen-toronto-2?adjust_creative=dWJeA2crTuyuRlT4LXbwew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dWJeA2crTuyuRlT4LXbwew,"{'latitude': 43.655, 'longitude': -79.38643}","{'address1': '179 Dundas Street W', 'address2': '', 'address3': '', 'city': 'Toronto', 'zip_code': 'M5G 1Z8', 'country': 'CA', 'state': 'ON', 'display_address': ['179 Dundas Street W', 'Toronto, ON M5G 1Z8', 'Canada']}",16477483833,https://s3-media1.fl.yelpcdn.com/bphoto/AKT-mSQEW8npj2Iub9oXyg/o.jpg,NA,
fh8a_k9oslEDSHbmJLzUrQ,kekou-gelato-toronto,Kekou Gelato,https://www.yelp.com/biz/kekou-gelato-toronto?adjust_creative=dWJeA2crTuyuRlT4LXbwew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dWJeA2crTuyuRlT4LXbwew,"{'latitude': 43.64879, 'longitude': -79.39702}","{'address1': '394 Queen Street W', 'address2': '', 'address3': '', 'city': 'Toronto', 'zip_code': 'M5V 2A6', 'country': 'CA', 'state': 'ON', 'display_address': ['394 Queen Street W', 'Toronto, ON M5V 2A6', 'Canada']}",14165160637,https://s3-media2.fl.yelpcdn.com/bphoto/UPGXqEEgPPbfd0zUkDyjZw/o.jpg,NA,
q9_gLvTNf11etVxbH7JY0Q,yasu-toronto,Yasu,https://www.yelp.com/biz/yasu-toronto?adjust_creative=dWJeA2crTuyuRlT4LXbwew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dWJeA2crTuyuRlT4LXbwew,"{'latitude': 43.66269, 'longitude': -79.40314}","{'address1': '81 Harbord Street', 'address2': '', 'address3': '', 'city': 'Toronto', 'zip_code': 'M5S 1G4', 'country': 'CA', 'state': 'ON', 'display_address': ['81 Harbord Street', 'Toronto, ON M5S 1G4', 'Canada']}",14164772361,https://s3-media3.fl.yelpcdn.com/bphoto/X7fGAddrOK2CUrtwOQSPBA/o.jpg, info@yasu-sushibar.com,
e41TP5cXZqSrz50xCBJqZw,insomnia-restaurant-and-lounge-toronto,Insomnia Restaurant & Lounge,https://www.yelp.com/biz/insomnia-restaurant-and-lounge-toronto?adjust_creative=dWJeA2crTuyuRlT4LXbwew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dWJeA2crTuyuRlT4LXbwew,"{'latitude': 43.665961, 'longitude': -79.411003}","{'address1': '563 Bloor Street W', 'address2': '', 'address3': '', 'city': 'Toronto', 'zip_code': 'M5S 1Y6', 'country': 'CA', 'state': 'ON', 'display_address': ['563 Bloor Street W', 'Toronto, ON M5S 1Y6', 'Canada']}",14165883907,https://s3-media4.fl.yelpcdn.com/bphoto/rwQeDavE6_e16b8gdV_smw/o.jpg,https://www.insomniarestaurant.com/gift-cards,
g6AFW-zY0wDvBl9U82g4zg,baretto-caffe-toronto-4,Baretto Caffe,https://www.yelp.com/biz/baretto-caffe-toronto-4?adjust_creative=dWJeA2crTuyuRlT4LXbwew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dWJeA2crTuyuRlT4LXbwew,"{'latitude': 43.74471, 'longitude': -79.34643}","{'address1': '1262 Don Mills Road', 'address2': '', 'address3': '', 'city': 'Toronto', 'zip_code': 'M3B 2W7', 'country': 'CA', 'state': 'ON', 'display_address': ['1262 Don Mills Road', 'Toronto, ON M3B 2W7', 'Canada']}",14163850003,https://s3-media4.fl.yelpcdn.com/bphoto/WmOnZV-SoRfQ3R65dcJd1w/o.jpg,NA,
trKyIRyjKqVSZmcU0AnICQ,pearl-diver-toronto-2,Pearl Diver,https://www.yelp.com/biz/pearl-diver-toronto-2?adjust_creative=dWJeA2crTuyuRlT4LXbwew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dWJeA2crTuyuRlT4LXbwew,"{'latitude': 43.65163, 'longitude': -79.37375}","{'address1': '100 Adelaide Street E', 'address2': None, 'address3': '', 'city': 'Toronto', 'zip_code': 'M5C 1K9', 'country': 'CA', 'state': 'ON', 'display_address': ['100 Adelaide Street E', 'Toronto, ON M5C 1K9', 'Canada']}",14163667827,https://s3-media1.fl.yelpcdn.com/bphoto/LquqpryqqWqHxbasyPtsYw/o.jpg,NA,
h_4dPV9M9aYaBliH1Eoeeg,wvrst-toronto,Wvrst,https://www.yelp.com/biz/wvrst-toronto?adjust_creative=dWJeA2crTuyuRlT4LXbwew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dWJeA2crTuyuRlT4LXbwew,"{'latitude': 43.64418555054, 'longitude': -79.401014855291}","{'address1': '609 King Street W', 'address2': '', 'address3': '', 'city': 'Toronto', 'zip_code': 'M5V 1M5', 'country': 'CA', 'state': 'ON', 'display_address': ['609 King Street W', 'Toronto, ON M5V 1M5', 'Canada']}",14167037775,https://s3-media3.fl.yelpcdn.com/bphoto/MVA2wA4_x58IAnfmR7f3Kw/o.jpg,NA,
kOFDVcnj-8fd3doIpCQ06A,mildreds-temple-kitchen-toronto,Mildred's Temple Kitchen,https://www.yelp.com/biz/mildreds-temple-kitchen-toronto?adjust_creative=dWJeA2crTuyuRlT4LXbwew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dWJeA2crTuyuRlT4LXbwew,"{'latitude': 43.6399108749312, 'longitude': -79.4204235076904}","{'address1': '85 Hanna Avenue', 'address2': 'Suite 104', 'address3': '', 'city': 'Toronto', 'zip_code': 'M6K 3S3', 'country': 'CA', 'state': 'ON', 'display_address': ['85 Hanna Avenue', 'Suite 104', 'Toronto, ON M6K 3S3', 'Canada']}",14165885695,https://s3-media3.fl.yelpcdn.com/bphoto/AW9Zm_iqxzQrbgVd8tuqew/o.jpg,https://anycard.ca/store/Mildreds,
c6f8wBjPLDzyubEBqgcMnw,fahrenheit-coffee-toronto,Fahrenheit Coffee,https://www.yelp.com/biz/fahrenheit-coffee-toronto?adjust_creative=dWJeA2crTuyuRlT4LXbwew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dWJeA2crTuyuRlT4LXbwew,"{'latitude': 43.65244524304, 'longitude': -79.372932326803}","{'address1': '120 Lombard Avenue', 'address2': None, 'address3': '', 'city': 'Toronto', 'zip_code': 'M5A 4J6', 'country': 'CA', 'state': 'ON', 'display_address': ['120 Lombard Avenue', 'Toronto, ON M5A 4J6', 'Canada']}",16478961774,https://s3-media2.fl.yelpcdn.com/bphoto/185TXlWlMtQn-voNzRBqPA/o.jpg,NA,
_T7f2wUgNlJqxsR-cR89SQ,scaramouche-restaurant-pasta-bar-and-grill-toronto,Scaramouche Restaurant Pasta Bar & Grill,https://www.yelp.com/biz/scaramouche-restaurant-pasta-bar-and-grill-toronto?adjust_creative=dWJeA2crTuyuRlT4LXbwew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dWJeA2crTuyuRlT4LXbwew,"{'latitude': 43.68155, 'longitude': -79.39991}","{'address1': '1 Benvenuto Place', 'address2': '', 'address3': '', 'city': 'Toronto', 'zip_code': 'M4V 2L1', 'country': 'CA', 'state': 'ON', 'display_address': ['1 Benvenuto Place', 'Toronto, ON M4V 2L1', 'Canada']}",14169618011,https://s3-media1.fl.yelpcdn.com/bphoto/YXdEtR4x5ezDU0sPusFEOA/o.jpg,http://www.scaramoucherestaurant.com/scaramouche-gift-cards/,
k6zmSLmYAquCpJGKNnTgSQ,the-stockyards-toronto,The Stockyards,https://www.yelp.com/biz/the-stockyards-toronto?adjust_creative=dWJeA2crTuyuRlT4LXbwew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dWJeA2crTuyuRlT4LXbwew,"{'latitude': 43.68136, 'longitude': -79.42619}","{'address1': '699 St. Clair Avenue W', 'address2': '', 'address3': '', 'city': 'Toronto', 'zip_code': 'M6C 1B2', 'country': 'CA', 'state': 'ON', 'display_address': ['699 St. Clair Avenue W', 'Toronto, ON M6C 1B2', 'Canada']}",14166589666,https://s3-media1.fl.yelpcdn.com/bphoto/oNtSkU67zX0pj7hR47Q-RQ/o.jpg,NA,
Qmwfg-PtYuCo5Q_IwcA_HQ,jabistro-toronto-2,JaBistro,https://www.yelp.com/biz/jabistro-toronto-2?adjust_creative=dWJeA2crTuyuRlT4LXbwew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dWJeA2crTuyuRlT4LXbwew,"{'latitude': 43.64989, 'longitude': -79.38821}","{'address1': '222 Richmond Street West', 'address2': '', 'address3': '', 'city': 'Toronto', 'zip_code': 'M5V 1V6', 'country': 'CA', 'state': 'ON', 'display_address': ['222 Richmond Street West', 'Toronto, ON M5V 1V6', 'Canada']}",16477480222,https://s3-media3.fl.yelpcdn.com/bphoto/AcTjxOEi_DeBj3Eg9bj1zQ/o.jpg,https://www.kinkafamily.com/gift-card/purchase/,
saijdv-vXJrvsCfvr7SZOw,katsuya-toronto-5,Katsuya,https://www.yelp.com/biz/katsuya-toronto-5?adjust_creative=dWJeA2crTuyuRlT4LXbwew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dWJeA2crTuyuRlT4LXbwew,"{'latitude': 43.65995, 'longitude': -79.37882}","{'address1': '66 Gerrard Street E', 'address2': 'Unit 100', 'address3': '', 'city': 'Toronto', 'zip_code': 'M5B 2M2', 'country': 'CA', 'state': 'ON', 'display_address': ['66 Gerrard Street E', 'Unit 100', 'Toronto, ON M5B 2M2', 'Canada']}",14165917756,https://s3-media3.fl.yelpcdn.com/bphoto/3fwkOKaWQzfgcTKeht4vig/o.jpg,NA,
snw9iNNLpFYZeHotW00uVA,lee-restaurant-toronto-3,Lee Restaurant,https://www.yelp.com/biz/lee-restaurant-toronto-3?adjust_creative=dWJeA2crTuyuRlT4LXbwew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dWJeA2crTuyuRlT4LXbwew,"{'latitude': 43.644144, 'longitude': -79.400384}","{'address1': '601 King Street W', 'address2': '', 'address3': '', 'city': 'Toronto', 'zip_code': 'M5V 1M5', 'country': 'CA', 'state': 'ON', 'display_address': ['601 King Street W', 'Toronto, ON M5V 1M5', 'Canada']}",14165047867,https://s3-media1.fl.yelpcdn.com/bphoto/KtfwW_2J2TUjht_g7-AOsA/o.jpg,NA,
EEIz44ewHhOKmfTloAK13g,alo-restaurant-toronto,Alo Restaurant,https://www.yelp.com/biz/alo-restaurant-toronto?adjust_creative=dWJeA2crTuyuRlT4LXbwew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dWJeA2crTuyuRlT4LXbwew,"{'latitude': 43.64851, 'longitude': -79.39584}","{'address1': '163 Spadina Avenue', 'address2': '3rd Floor', 'address3': '', 'city': 'Toronto', 'zip_code': 'M5V 2A5', 'country': 'CA', 'state': 'ON', 'display_address': ['163 Spadina Avenue', '3rd Floor', 'Toronto, ON M5V 2A5', 'Canada']}",14162602222,https://s3-media2.fl.yelpcdn.com/bphoto/8GVfWzJ6r9naoRXSkcjeiw/o.jpg,NA,
Fx5haZv9PP3E7Ljp-h7B1Q,eggspectation-toronto-3,Eggspectation,https://www.yelp.com/biz/eggspectation-toronto-3?adjust_creative=dWJeA2crTuyuRlT4LXbwew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dWJeA2crTuyuRlT4LXbwew,"{'latitude': 43.6532721, 'longitude': -79.3812455}","{'address1': '483 Bay Street', 'address2': 'South Tower', 'address3': '', 'city': 'Toronto', 'zip_code': 'M5G 2C9', 'country': 'CA', 'state': 'ON', 'display_address': ['483 Bay Street', 'South Tower', 'Toronto, ON M5G 2C9', 'Canada']}",14169793447,https://s3-media1.fl.yelpcdn.com/bphoto/v-RtDBNWtoRx-_8lJ9J3mQ/o.jpg,NA,
DE89UdHFMCN6DtYWZuer5A,hokkaido-ramen-santouka-toronto-2,Hokkaido Ramen Santouka,https://www.yelp.com/biz/hokkaido-ramen-santouka-toronto-2?adjust_creative=dWJeA2crTuyuRlT4LXbwew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dWJeA2crTuyuRlT4LXbwew,"{'latitude': 43.656321731393, 'longitude': -79.377499580039}","{'address1': '91 Dundas Street E', 'address2': '', 'address3': '', 'city': 'Toronto', 'zip_code': 'M5B 2C8', 'country': 'CA', 'state': 'ON', 'display_address': ['91 Dundas Street E', 'Toronto, ON M5B 2C8', 'Canada']}",16477481717,https://s3-media2.fl.yelpcdn.com/bphoto/7j3396oBjDRXCHsYpbwL6g/o.jpg,NA,
eD-XLSo-j8uIoTnIlrG8YA,juicy-dumpling-toronto,Juicy Dumpling,https://www.yelp.com/biz/juicy-dumpling-toronto?adjust_creative=dWJeA2crTuyuRlT4LXbwew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dWJeA2crTuyuRlT4LXbwew,"{'latitude': 43.65252, 'longitude': -79.39854}","{'address1': '280 Spadina Ave', 'address2': 'Unit M-N', 'address3': None, 'city': 'Toronto', 'zip_code': 'M5T 0A1', 'country': 'CA', 'state': 'ON', 'display_address': ['280 Spadina Ave', 'Unit M-N', 'Toronto, ON M5T 0A1', 'Canada']}",16473525678,https://s3-media3.fl.yelpcdn.com/bphoto/1hVSy55ZaocP-vLdhy9nTg/o.jpg,NA,
zfQ855VX3SMA_54oVSN5Cw,frescos-fish-and-chips-toronto,Fresco's Fish & Chips,https://www.yelp.com/biz/frescos-fish-and-chips-toronto?adjust_creative=dWJeA2crTuyuRlT4LXbwew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dWJeA2crTuyuRlT4LXbwew,"{'latitude': 43.6538341, 'longitude': -79.4015484}","{'address1': '201 Augusta Avenue', 'address2': '', 'address3': '', 'city': 'Toronto', 'zip_code': 'M5T 2L4', 'country': 'CA', 'state': 'ON', 'display_address': ['201 Augusta Avenue', 'Toronto, ON M5T 2L4', 'Canada']}",14165464557,https://s3-media2.fl.yelpcdn.com/bphoto/eR3lw7ZeGkWjJ0Bm0eWOfA/o.jpg,NA,
G24p1oGGfY3t-m8Z2lPCaQ,tinuno-toronto,Tinuno,https://www.yelp.com/biz/tinuno-toronto?adjust_creative=dWJeA2crTuyuRlT4LXbwew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dWJeA2crTuyuRlT4LXbwew,"{'latitude': 43.6711430082347, 'longitude': -79.374853497263}","{'address1': '31 Howard Street', 'address2': '', 'address3': None, 'city': 'Toronto', 'zip_code': 'M4X 1J6', 'country': 'CA', 'state': 'ON', 'display_address': ['31 Howard Street', 'Toronto, ON M4X 1J6', 'Canada']}",16473439294,https://s3-media4.fl.yelpcdn.com/bphoto/q6grQ4cUkLSVcnXTt5rOeA/o.jpg,NA,
XYIPXJ9parr9FtvvcGI1SA,gb-hand-pulled-noodles-toronto,GB Hand-pulled Noodles,https://www.yelp.com/biz/gb-hand-pulled-noodles-toronto?adjust_creative=dWJeA2crTuyuRlT4LXbwew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dWJeA2crTuyuRlT4LXbwew,"{'latitude': 43.65669, 'longitude': -79.38385}","{'address1': '66 Edward Street', 'address2': '', 'address3': None, 'city': 'Toronto', 'zip_code': 'M5G 1C9', 'country': 'CA', 'state': 'ON', 'display_address': ['66 Edward Street', 'Toronto, ON M5G 1C9', 'Canada']}",16478721336,https://s3-media2.fl.yelpcdn.com/bphoto/0aSmxmotj4t5-GGl-QYXmQ/o.jpg,NA,
-9dmhyBvepc08KPEHlEM0w,cn-tower-toronto,CN Tower,https://www.yelp.com/biz/cn-tower-toronto?adjust_creative=dWJeA2crTuyuRlT4LXbwew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dWJeA2crTuyuRlT4LXbwew,"{'latitude': 43.642561, 'longitude': -79.387062}","{'address1': '301 Front St W', 'address2': '', 'address3': '', 'city': 'Toronto', 'zip_code': 'M5V 2T6', 'country': 'CA', 'state': 'ON', 'display_address': ['301 Front St W', 'Toronto, ON M5V 2T6', 'Canada']}",14168686937,https://s3-media1.fl.yelpcdn.com/bphoto/tPVibHnDSspfme9_ilen2A/o.jpg,,
VRwT0pscR5vESCrAnUpNwQ,wilbur-mexicana-toronto-2,Wilbur Mexicana,https://www.yelp.com/biz/wilbur-mexicana-toronto-2?adjust_creative=dWJeA2crTuyuRlT4LXbwew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dWJeA2crTuyuRlT4LXbwew,"{'latitude': 43.64494, 'longitude': -79.39866}","{'address1': '552 King Street W', 'address2': '', 'address3': '', 'city': 'Toronto', 'zip_code': 'M5V 1M3', 'country': 'CA', 'state': 'ON', 'display_address': ['552 King Street W', 'Toronto, ON M5V 1M3', 'Canada']}",14167921878,https://s3-media4.fl.yelpcdn.com/bphoto/M6bXhAPEnlxnpv5CpJC9Hg/o.jpg,NA,
CN5nuUQod0f8g3oh99qq0w,kinka-izakaya-annex-toronto,KINKA IZAKAYA ANNEX,https://www.yelp.com/biz/kinka-izakaya-annex-toronto?adjust_creative=dWJeA2crTuyuRlT4LXbwew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dWJeA2crTuyuRlT4LXbwew,"{'latitude': 43.6650736, 'longitude': -79.4106256}","{'address1': '559 Bloor Street West', 'address2': '', 'address3': '', 'city': 'Toronto', 'zip_code': 'M5S 1Y6', 'country': 'CA', 'state': 'ON', 'display_address': ['559 Bloor Street West', 'Toronto, ON M5S 1Y6', 'Canada']}",16473431101,https://s3-media1.fl.yelpcdn.com/bphoto/43RRSeAOPBk7r6qIzDfLnQ/o.jpg,https://www.kinkafamily.com/gift-card/purchase/,
q5xrVJ4kivx_yEfJeOKNYQ,bar-isabel-toronto,Bar Isabel,https://www.yelp.com/biz/bar-isabel-toronto?adjust_creative=dWJeA2crTuyuRlT4LXbwew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dWJeA2crTuyuRlT4LXbwew,"{'latitude': 43.65463, 'longitude': -79.42075}","{'address1': '797 College Street', 'address2': '', 'address3': '', 'city': 'Toronto', 'zip_code': 'M6G 1C6', 'country': 'CA', 'state': 'ON', 'display_address': ['797 College Street', 'Toronto, ON M6G 1C6', 'Canada']}",14165322222,https://s3-media3.fl.yelpcdn.com/bphoto/BnLe7mg4YaszrnZntiSPQQ/o.jpg,NA,
